Label,Score,
NEGATIVE,0.996732712,
POSITIVE,0.987895727,
NEGATIVE,0.885601819,
POSITIVE,0.999886751,
NEGATIVE,0.911721587,
POSITIVE,0.999862075,
POSITIVE,0.997775853,
POSITIVE,0.99982518,
POSITIVE,0.999097943,
POSITIVE,0.999881148,
POSITIVE,0.999488354,
NEGATIVE,0.99401629,
POSITIVE,0.999509692,
POSITIVE,0.996035755,
POSITIVE,0.99988687,
POSITIVE,0.999857545,
POSITIVE,0.999821007,
POSITIVE,0.999846578,
F,,A
POSITIVE,0.999772966,
POSITIVE,0.999882936,
NEGATIVE,0.999752462,
POSITIVE,0.999868751,
POSITIVE,0.999868512,
POSITIVE,0.998093188,
POSITIVE,0.999866128,
NEGATIVE,0.988253832,
F,,A
F,,A
POSITIVE,0.999754131,
POSITIVE,0.996830165,
POSITIVE,0.999888182,
NEGATIVE,0.559533179,
POSITIVE,0.999828935,
POSITIVE,0.999696255,
POSITIVE,0.999883771,
POSITIVE,0.943135381,
POSITIVE,0.873198986,
POSITIVE,0.999845028,
F,,A
NEGATIVE,0.973244309,
POSITIVE,0.999877691,
POSITIVE,0.999858737,
F,,A
POSITIVE,0.999850869,
POSITIVE,0.999820769,
NEGATIVE,0.996639609,
POSITIVE,0.836193621,
POSITIVE,0.999825776,
POSITIVE,0.999838948,
POSITIVE,0.989336014,
NEGATIVE,0.983234286,
POSITIVE,0.9998703,
POSITIVE,0.999475181,
POSITIVE,0.998014331,
POSITIVE,0.999786556,
NEGATIVE,0.982597411,
POSITIVE,0.999834418,
F,,A
POSITIVE,0.999393106,
POSITIVE,0.999874949,
POSITIVE,0.98457402,
F,,A
POSITIVE,0.99283421,
POSITIVE,0.997375488,
POSITIVE,0.999583781,
F,,A
POSITIVE,0.999877214,
F,,A
NEGATIVE,0.969341338,
F,,A
F,,A
NEGATIVE,0.999615073,
POSITIVE,0.999884605,
POSITIVE,0.999884963,
POSITIVE,0.999870777,
POSITIVE,0.999854803,
NEGATIVE,0.998547256,
F,,A
POSITIVE,0.999851584,
F,,A
F,,A
F,,A
POSITIVE,0.999860644,
POSITIVE,0.999866486,
NEGATIVE,0.991744816,
POSITIVE,0.999832869,
POSITIVE,0.999271214,
POSITIVE,0.996163487,
POSITIVE,0.999876976,
POSITIVE,0.999848366,
POSITIVE,0.998113394,
F,,A
NEGATIVE,0.992420852,
POSITIVE,0.999823868,
NEGATIVE,0.97933507,
POSITIVE,0.999858618,
POSITIVE,0.999859095,
POSITIVE,0.999853492,
POSITIVE,0.999807537,
POSITIVE,0.999854565,
POSITIVE,0.999805629,
POSITIVE,0.999601066,
NEGATIVE,0.99416852,
POSITIVE,0.99972707,
POSITIVE,0.999885082,
POSITIVE,0.999845386,
POSITIVE,0.999761403,
F,,A
POSITIVE,0.99977988,
POSITIVE,0.999878407,
POSITIVE,0.999718845,
POSITIVE,0.999853134,
POSITIVE,0.999814689,
POSITIVE,0.999851584,
POSITIVE,0.999876261,
POSITIVE,0.999837518,
POSITIVE,0.999874353,
NEGATIVE,0.970866501,
POSITIVE,0.999541402,
POSITIVE,0.999881864,
POSITIVE,0.999634504,
NEGATIVE,0.902258754,
POSITIVE,0.999856472,
POSITIVE,0.999833107,
NEGATIVE,0.999762237,
F,,A
POSITIVE,0.999857545,
POSITIVE,0.999882698,
POSITIVE,0.99921155,
POSITIVE,0.999650359,
POSITIVE,0.999710619,
POSITIVE,0.999859452,
POSITIVE,0.961916447,
F,,A
POSITIVE,0.999872088,
POSITIVE,0.999439657,
POSITIVE,0.999876142,
POSITIVE,0.857519388,
POSITIVE,0.999878407,
NEGATIVE,0.999810278,
NEGATIVE,0.89257735,
POSITIVE,0.999878883,
NEGATIVE,0.899669468,
POSITIVE,0.999774516,
F,,A
POSITIVE,0.933437526,
POSITIVE,0.99503541,
POSITIVE,0.9993487,
F,,A
POSITIVE,0.999768794,
POSITIVE,0.999889493,
F,,A
F,,A
NEGATIVE,0.827526808,
POSITIVE,0.999839544,
POSITIVE,0.999872446,
F,,A
NEGATIVE,0.995789349,
F,,A
NEGATIVE,0.842570961,
POSITIVE,0.999880433,
POSITIVE,0.999886751,
F,,A
F,,A
NEGATIVE,0.609458864,
NEGATIVE,0.998101413,
POSITIVE,0.999753654,
POSITIVE,0.8812114,
POSITIVE,0.999885082,
F,,A
NEGATIVE,0.6603719,
POSITIVE,0.999834657,
NEGATIVE,0.96771729,
POSITIVE,0.999878049,
POSITIVE,0.999527693,
F,,A
POSITIVE,0.999804556,
POSITIVE,0.999737561,
NEGATIVE,0.986442089,
POSITIVE,0.999680877,
POSITIVE,0.999882817,
POSITIVE,0.999833822,
F,,A
POSITIVE,0.999875665,
F,,A
F,,A
POSITIVE,0.998658538,
F,,A
POSITIVE,0.999877334,
POSITIVE,0.999888659,
POSITIVE,0.999872565,
NEGATIVE,0.990557909,
POSITIVE,0.999789536,
POSITIVE,0.999516249,
POSITIVE,0.934136152,
POSITIVE,0.999879718,
POSITIVE,0.99879992,
F,,A
POSITIVE,0.995534539,
NEGATIVE,0.989295185,
POSITIVE,0.993967652,
F,,A
POSITIVE,0.995036423,
F,,A
POSITIVE,0.999861121,
POSITIVE,0.999876618,
F,,A
F,,A
POSITIVE,0.999837279,
POSITIVE,0.999882102,
F,,A
POSITIVE,0.999887347,
POSITIVE,0.999817073,
POSITIVE,0.999883056,
POSITIVE,0.99951005,
POSITIVE,0.999883413,
POSITIVE,0.999611437,
POSITIVE,0.999837279,
POSITIVE,0.999853492,
F,,A
POSITIVE,0.999871492,
POSITIVE,0.999835372,
POSITIVE,0.993107259,
F,,A
POSITIVE,0.999886751,
POSITIVE,0.995369017,
F,,A
POSITIVE,0.997389734,
POSITIVE,0.999885678,
POSITIVE,0.999891043,
NEGATIVE,0.823205948,
F,,A
POSITIVE,0.998277426,
POSITIVE,0.999884605,
POSITIVE,0.999887943,
NEGATIVE,0.998022914,
POSITIVE,0.999881744,
POSITIVE,0.999854565,
POSITIVE,0.999782503,
POSITIVE,0.999885082,
POSITIVE,0.999875069,
POSITIVE,0.999768078,
POSITIVE,0.999886036,
POSITIVE,0.9998523,
F,,A
POSITIVE,0.998186052,
POSITIVE,0.999602854,
F,,A
NEGATIVE,0.997502387,
POSITIVE,0.999884367,
POSITIVE,0.999860406,
POSITIVE,0.998025417,
POSITIVE,0.999873638,
POSITIVE,0.999771774,
NEGATIVE,0.998567462,
F,,A
POSITIVE,0.999886751,
POSITIVE,0.991726518,
POSITIVE,0.999787033,
POSITIVE,0.999796808,
POSITIVE,0.999799192,
POSITIVE,0.999879241,
POSITIVE,0.999129832,
POSITIVE,0.999888897,
POSITIVE,0.999864221,
F,,A
NEGATIVE,0.999753416,
POSITIVE,0.999847293,
POSITIVE,0.99987936,
POSITIVE,0.999884009,
POSITIVE,0.999877214,
POSITIVE,0.999881029,
F,,A
NEGATIVE,0.995281994,
F,,A
POSITIVE,0.999846697,
POSITIVE,0.999889851,
POSITIVE,0.999701679,
POSITIVE,0.999848843,
POSITIVE,0.999835849,
POSITIVE,0.999851346,
F,,A
POSITIVE,0.999872088,
POSITIVE,0.999826729,
POSITIVE,0.999833345,
F,,A
POSITIVE,0.998314023,
POSITIVE,0.997432172,
POSITIVE,0.999888182,
POSITIVE,0.999721825,
POSITIVE,0.999889135,
F,,A
F,,A
POSITIVE,0.999889851,
NEGATIVE,0.991421521,
POSITIVE,0.999669552,
POSITIVE,0.999890924,
POSITIVE,0.999885082,
POSITIVE,0.999697089,
POSITIVE,0.999888897,
NEGATIVE,0.999814451,
F,,A
POSITIVE,0.999890685,
NEGATIVE,0.999261558,
POSITIVE,0.9998734,
F,,A
POSITIVE,0.999813735,
POSITIVE,0.999837279,
POSITIVE,0.999865174,
POSITIVE,0.999839306,
POSITIVE,0.999813497,
POSITIVE,0.999542356,
POSITIVE,0.999878526,
POSITIVE,0.999849916,
POSITIVE,0.999874473,
POSITIVE,0.999638677,
POSITIVE,0.999851465,
POSITIVE,0.999863625,
POSITIVE,0.999877691,
POSITIVE,0.999886632,
POSITIVE,0.999881506,
POSITIVE,0.999798119,
POSITIVE,0.998528242,
POSITIVE,0.999849796,
F,,A
POSITIVE,0.999633431,
POSITIVE,0.999170542,
POSITIVE,0.999886513,
F,,A
POSITIVE,0.999880672,
F,,A
POSITIVE,0.999519587,
POSITIVE,0.999888778,
F,,A
POSITIVE,0.999885917,
POSITIVE,0.999884009,
POSITIVE,0.999850869,
NEGATIVE,0.99976033,
POSITIVE,0.999594033,
POSITIVE,0.999882102,
POSITIVE,0.999850154,
POSITIVE,0.999682903,
POSITIVE,0.999876142,
POSITIVE,0.999882698,
F,,A
POSITIVE,0.658011138,
POSITIVE,0.999882936,
POSITIVE,0.999830842,
POSITIVE,0.999547541,
POSITIVE,0.99988687,
POSITIVE,0.999789536,
NEGATIVE,0.923147261,
POSITIVE,0.999760449,
POSITIVE,0.999882102,
F,,A
POSITIVE,0.999866605,
POSITIVE,0.999884605,
POSITIVE,0.999891043,
POSITIVE,0.999849081,
POSITIVE,0.999880075,
POSITIVE,0.999839067,
F,,A
POSITIVE,0.998226464,
POSITIVE,0.999857664,
POSITIVE,0.999855399,
POSITIVE,0.999373257,
F,,A
POSITIVE,0.999846816,
POSITIVE,0.999827206,
POSITIVE,0.999885798,
POSITIVE,0.999885798,
POSITIVE,0.999711215,
POSITIVE,0.999888062,
POSITIVE,0.999797404,
POSITIVE,0.99988234,
POSITIVE,0.999853253,
POSITIVE,0.999838471,
F,,A
POSITIVE,0.998355925,
F,,A
POSITIVE,0.99988246,
POSITIVE,0.999877453,
POSITIVE,0.999787867,
POSITIVE,0.999881506,
POSITIVE,0.999861598,
POSITIVE,0.66669625,
NEGATIVE,0.999786913,
F,,A
POSITIVE,0.999887943,
NEGATIVE,0.999595225,
POSITIVE,0.999093056,
POSITIVE,0.990474761,
POSITIVE,0.995987475,
POSITIVE,0.999878168,
POSITIVE,0.999448359,
F,,A
NEGATIVE,0.984880447,
POSITIVE,0.999864578,
NEGATIVE,0.999287188,
POSITIVE,0.99956876,
POSITIVE,0.999829292,
POSITIVE,0.999847054,
F,,A
F,,A
F,,A
POSITIVE,0.99984467,
NEGATIVE,0.999429166,
POSITIVE,0.999886274,
POSITIVE,0.999874949,
POSITIVE,0.999880195,
POSITIVE,0.967596054,
NEGATIVE,0.996546924,
POSITIVE,0.999889374,
POSITIVE,0.999848008,
POSITIVE,0.999888182,
F,,A
NEGATIVE,0.999628901,
POSITIVE,0.999886274,
POSITIVE,0.999421,
POSITIVE,0.942925334,
POSITIVE,0.989061117,
POSITIVE,0.999759376,
POSITIVE,0.999842405,
POSITIVE,0.999883056,
POSITIVE,0.999811709,
POSITIVE,0.999891162,
POSITIVE,0.999650002,
POSITIVE,0.999845028,
POSITIVE,0.999445736,
POSITIVE,0.99987781,
POSITIVE,0.99988687,
POSITIVE,0.999887586,
F,,A
F,,A
POSITIVE,0.999874353,
POSITIVE,0.999867797,
POSITIVE,0.999867797,
POSITIVE,0.99975425,
NEGATIVE,0.803401291,
POSITIVE,0.999881506,
POSITIVE,0.999683499,
POSITIVE,0.999890566,
POSITIVE,0.999839187,
F,,A
POSITIVE,0.999891162,
F,,A
POSITIVE,0.999878287,
F,,A
POSITIVE,0.999883056,
POSITIVE,0.999781907,
POSITIVE,0.999726117,
F,,A
POSITIVE,0.990928948,
POSITIVE,0.999744952,
POSITIVE,0.999886751,
POSITIVE,0.999872804,
POSITIVE,0.999852419,
POSITIVE,0.999656439,
POSITIVE,0.999892473,
POSITIVE,0.999875069,
POSITIVE,0.999885798,
POSITIVE,0.999883294,
POSITIVE,0.999200284,
POSITIVE,0.999836326,
POSITIVE,0.999850035,
POSITIVE,0.999893069,
POSITIVE,0.999886751,
POSITIVE,0.999885559,
POSITIVE,0.999890924,
F,,A
POSITIVE,0.999571979,
POSITIVE,0.990641654,
POSITIVE,0.999821365,
POSITIVE,0.999887705,
POSITIVE,0.999872446,
NEGATIVE,0.991509438,
POSITIVE,0.999745786,
POSITIVE,0.999861002,
NEGATIVE,0.998508632,
F,,A
POSITIVE,0.999881029,
POSITIVE,0.999876857,
POSITIVE,0.993984401,
POSITIVE,0.999446332,
POSITIVE,0.999878407,
POSITIVE,0.999877572,
POSITIVE,0.999857426,
NEGATIVE,0.998692572,
POSITIVE,0.999649405,
POSITIVE,0.999478638,
POSITIVE,0.999883771,
POSITIVE,0.999792755,
POSITIVE,0.999785006,
NEGATIVE,0.991264582,
F,,A
POSITIVE,0.950197995,
POSITIVE,0.999814928,
POSITIVE,0.999884129,
POSITIVE,0.999880791,
POSITIVE,0.999885798,
POSITIVE,0.997955203,
POSITIVE,0.99979645,
POSITIVE,0.999870777,
POSITIVE,0.99987781,
POSITIVE,0.999871612,
POSITIVE,0.999866009,
POSITIVE,0.999816477,
POSITIVE,0.999889016,
POSITIVE,0.999860168,
POSITIVE,0.999864221,
POSITIVE,0.974799991,
POSITIVE,0.999887943,
POSITIVE,0.666192353,
NEGATIVE,0.998424768,
POSITIVE,0.999882221,
POSITIVE,0.974071324,
POSITIVE,0.999869227,
POSITIVE,0.999630213,
NEGATIVE,0.979903162,
POSITIVE,0.999482393,
POSITIVE,0.997005641,
POSITIVE,0.999873638,
POSITIVE,0.999887347,
F,,A
POSITIVE,0.999879122,
POSITIVE,0.999786913,
POSITIVE,0.999431789,
POSITIVE,0.99986589,
NEGATIVE,0.994703591,
POSITIVE,0.999810159,
POSITIVE,0.997555614,
F,,A
POSITIVE,0.999890566,
POSITIVE,0.99752301,
POSITIVE,0.999874234,
POSITIVE,0.998868883,
F,,A
NEGATIVE,0.998765826,
POSITIVE,0.999349535,
POSITIVE,0.999732077,
POSITIVE,0.999867201,
POSITIVE,0.999877691,
POSITIVE,0.999885201,
POSITIVE,0.999828458,
POSITIVE,0.99987638,
POSITIVE,0.99983263,
POSITIVE,0.999679565,
POSITIVE,0.999839902,
POSITIVE,0.999884248,
NEGATIVE,0.999656081,
NEGATIVE,0.997665882,
NEGATIVE,0.990552664,
POSITIVE,0.999890924,
POSITIVE,0.99987793,
POSITIVE,0.999864101,
POSITIVE,0.999877214,
POSITIVE,0.992072046,
POSITIVE,0.999764621,
POSITIVE,0.99978441,
POSITIVE,0.999755919,
POSITIVE,0.99987936,
F,,A
POSITIVE,0.999888897,
NEGATIVE,0.997062981,
F,,A
POSITIVE,0.998851657,
POSITIVE,0.999791682,
POSITIVE,0.999717057,
POSITIVE,0.999830842,
NEGATIVE,0.95775485,
POSITIVE,0.946044505,
POSITIVE,0.999794424,
POSITIVE,0.998137116,
POSITIVE,0.999580443,
POSITIVE,0.999889135,
POSITIVE,0.999889135,
POSITIVE,0.999861836,
POSITIVE,0.999882102,
POSITIVE,0.999892235,
POSITIVE,0.999807179,
POSITIVE,0.999852657,
POSITIVE,0.999748647,
POSITIVE,0.999882221,
POSITIVE,0.999881029,
POSITIVE,0.999769866,
POSITIVE,0.999595702,
POSITIVE,0.999865294,
POSITIVE,0.99983263,
POSITIVE,0.99988544,
POSITIVE,0.999641299,
NEGATIVE,0.999544203,
POSITIVE,0.999665141,
F,,A
F,,A
POSITIVE,0.998948038,
POSITIVE,0.999865413,
POSITIVE,0.99989152,
POSITIVE,0.999740064,
F,,A
POSITIVE,0.999707282,
F,,A
POSITIVE,0.999880195,
POSITIVE,0.999888539,
NEGATIVE,0.999522448,
POSITIVE,0.999870896,
F,,A
POSITIVE,0.999569476,
POSITIVE,0.99982518,
POSITIVE,0.99986124,
POSITIVE,0.999759734,
POSITIVE,0.999540329,
POSITIVE,0.966694653,
POSITIVE,0.999884367,
POSITIVE,0.999430716,
POSITIVE,0.999871731,
POSITIVE,0.999884725,
POSITIVE,0.999794662,
POSITIVE,0.999755561,
POSITIVE,0.997842669,
POSITIVE,0.999876261,
NEGATIVE,0.99942112,
POSITIVE,0.999143839,
POSITIVE,0.99987638,
POSITIVE,0.999844313,
POSITIVE,0.999876261,
F,,A
POSITIVE,0.778362036,
POSITIVE,0.999879241,
F,,A
POSITIVE,0.999886632,
POSITIVE,0.999873757,
POSITIVE,0.999826133,
POSITIVE,0.999866366,
POSITIVE,0.999847174,
POSITIVE,0.999849439,
NEGATIVE,0.998881996,
POSITIVE,0.999786675,
F,,A
POSITIVE,0.999881268,
POSITIVE,0.99951601,
POSITIVE,0.999859452,
F,,A
F,,A
F,,A
NEGATIVE,0.994718373,
NEGATIVE,0.980863988,
POSITIVE,0.99986279,
POSITIVE,0.999873877,
POSITIVE,0.999852061,
POSITIVE,0.999749362,
POSITIVE,0.999881983,
POSITIVE,0.999873638,
F,,A
POSITIVE,0.999598205,
NEGATIVE,0.996008754,
F,,A
NEGATIVE,0.991699219,
POSITIVE,0.99988246,
POSITIVE,0.99978286,
F,,A
POSITIVE,0.999810994,
POSITIVE,0.995948255,
POSITIVE,0.999860287,
POSITIVE,0.999890089,
POSITIVE,0.999848247,
POSITIVE,0.981201231,
POSITIVE,0.999833941,
POSITIVE,0.999887943,
POSITIVE,0.999772847,
POSITIVE,0.999678373,
POSITIVE,0.999256432,
POSITIVE,0.999820292,
NEGATIVE,0.659524381,
NEGATIVE,0.981617332,
POSITIVE,0.99988234,
POSITIVE,0.999834061,
NEGATIVE,0.999597013,
F,,A
POSITIVE,0.999889851,
POSITIVE,0.999887586,
POSITIVE,0.99976927,
POSITIVE,0.999864221,
POSITIVE,0.999878407,
POSITIVE,0.999886513,
F,,A
F,,A
POSITIVE,0.99988246,
F,,A
POSITIVE,0.999847651,
F,,A
POSITIVE,0.999875307,
POSITIVE,0.994785845,
NEGATIVE,0.970988691,
POSITIVE,0.999865055,
F,,A
F,,A
POSITIVE,0.999088049,
POSITIVE,0.996546805,
POSITIVE,0.999884367,
POSITIVE,0.999657869,
POSITIVE,0.98944062,
NEGATIVE,0.999800622,
POSITIVE,0.999878407,
POSITIVE,0.999706686,
POSITIVE,0.999887705,
NEGATIVE,0.858772218,
F,,A
F,,A
POSITIVE,0.997411907,
POSITIVE,0.977827966,
POSITIVE,0.999878049,
F,,A
POSITIVE,0.999844551,
POSITIVE,0.999871731,
F,,A
NEGATIVE,0.999730885,
POSITIVE,0.999867916,
POSITIVE,0.999881506,
POSITIVE,0.999766886,
POSITIVE,0.987757087,
POSITIVE,0.999863744,
F,,A
POSITIVE,0.999720752,
F,,A
POSITIVE,0.992361307,
POSITIVE,0.999869943,
NEGATIVE,0.999759972,
F,,A
F,,A
POSITIVE,0.99986279,
F,,A
F,,A
POSITIVE,0.999842644,
F,,A
POSITIVE,0.999825656,
POSITIVE,0.999879837,
POSITIVE,0.999873877,
POSITIVE,0.999827862,
POSITIVE,0.999836206,
POSITIVE,0.999856234,
POSITIVE,0.999670744,
POSITIVE,0.999849677,
F,,A
F,,A
NEGATIVE,0.999513745,
POSITIVE,0.991283774,
NEGATIVE,0.999378324,
POSITIVE,0.999833822,
F,,A
POSITIVE,0.999871016,
POSITIVE,0.99797827,
NEGATIVE,0.966228902,
F,,A
NEGATIVE,0.993540883,
F,,A
NEGATIVE,0.999667764,
POSITIVE,0.999626637,
POSITIVE,0.99942565,
POSITIVE,0.999876976,
POSITIVE,0.999862671,
POSITIVE,0.999874115,
POSITIVE,0.748120904,
POSITIVE,0.983696997,
POSITIVE,0.996477544,
POSITIVE,0.999780238,
POSITIVE,0.99988699,
POSITIVE,0.999847054,
NEGATIVE,0.999744833,
POSITIVE,0.999885082,
POSITIVE,0.571221471,
POSITIVE,0.571815789,
F,,A
F,,A
NEGATIVE,0.999655128,
POSITIVE,0.995327473,
POSITIVE,0.999882579,
POSITIVE,0.999872446,
F,,A
POSITIVE,0.999853134,
POSITIVE,0.999878764,
POSITIVE,0.999881506,
POSITIVE,0.999844074,
F,,A
POSITIVE,0.999855042,
NEGATIVE,0.946916461,
POSITIVE,0.994926214,
POSITIVE,0.99888581,
F,,A
POSITIVE,0.999842286,
F,,A
POSITIVE,0.989939392,
POSITIVE,0.999830723,
F,,A
POSITIVE,0.999869823,
NEGATIVE,0.988884091,
NEGATIVE,0.991665781,
F,,A
POSITIVE,0.999864936,
NEGATIVE,0.971333921,
POSITIVE,0.99963057,
POSITIVE,0.997873902,
POSITIVE,0.9998312,
POSITIVE,0.999875784,
NEGATIVE,0.952923477,
POSITIVE,0.999857187,
POSITIVE,0.999880075,
POSITIVE,0.513968706,
F,,A
POSITIVE,0.998702526,
POSITIVE,0.999837875,
POSITIVE,0.999876142,
POSITIVE,0.999640584,
POSITIVE,0.999753654,
POSITIVE,0.999881625,
POSITIVE,0.999884367,
POSITIVE,0.999788463,
POSITIVE,0.999645829,
POSITIVE,0.999878168,
F,,A
POSITIVE,0.999889493,
POSITIVE,0.999169469,
F,,A
NEGATIVE,0.579485714,
POSITIVE,0.999866962,
POSITIVE,0.999877334,
POSITIVE,0.999826491,
POSITIVE,0.999708593,
NEGATIVE,0.985889077,
NEGATIVE,0.996191144,
POSITIVE,0.998994291,
POSITIVE,0.996432662,
POSITIVE,0.99980396,
F,,A
NEGATIVE,0.884859502,
NEGATIVE,0.998379707,
F,,A
NEGATIVE,0.995538414,
POSITIVE,0.999882102,
F,,A
F,,A
F,,A
POSITIVE,0.999879956,
POSITIVE,0.999864101,
POSITIVE,0.96860069,
POSITIVE,0.998195708,
POSITIVE,0.994249463,
NEGATIVE,0.992473006,
POSITIVE,0.999883533,
POSITIVE,0.999202788,
F,,A
NEGATIVE,0.984400034,
POSITIVE,0.999362171,
POSITIVE,0.999872684,
POSITIVE,0.999859095,
POSITIVE,0.976895094,
POSITIVE,0.999872804,
F,,A
NEGATIVE,0.999748409,
NEGATIVE,0.999685884,
F,,A
F,,A
F,,A
POSITIVE,0.999870896,
NEGATIVE,0.876155972,
POSITIVE,0.999876857,
NEGATIVE,0.996290565,
POSITIVE,0.999874711,
NEGATIVE,0.993228137,
POSITIVE,0.999800146,
POSITIVE,0.999878168,
POSITIVE,0.999844551,
POSITIVE,0.999408007,
F,,A
POSITIVE,0.999879956,
POSITIVE,0.999870539,
F,,A
POSITIVE,0.99927038,
POSITIVE,0.999796689,
POSITIVE,0.999837399,
POSITIVE,0.999868393,
POSITIVE,0.999630332,
F,,A
POSITIVE,0.999820411,
NEGATIVE,0.999784648,
POSITIVE,0.98049438,
POSITIVE,0.999875903,
POSITIVE,0.999659061,
POSITIVE,0.985275745,
POSITIVE,0.999763072,
POSITIVE,0.999866128,
POSITIVE,0.999879003,
POSITIVE,0.99988246,
POSITIVE,0.999882936,
F,,A
POSITIVE,0.999847174,
POSITIVE,0.999866128,
POSITIVE,0.999722779,
POSITIVE,0.999882936,
NEGATIVE,0.98220557,
F,,A
POSITIVE,0.999881983,
NEGATIVE,0.983334363,
F,,A
POSITIVE,0.999330759,
NEGATIVE,0.997504771,
POSITIVE,0.999789894,
NEGATIVE,0.998603284,
F,,A
POSITIVE,0.999771178,
F,,A
POSITIVE,0.999884605,
POSITIVE,0.999640226,
POSITIVE,0.999865651,
POSITIVE,0.999692917,
POSITIVE,0.999881744,
F,,A
POSITIVE,0.999880552,
POSITIVE,0.998826563,
POSITIVE,0.999874353,
NEGATIVE,0.589344501,
POSITIVE,0.999867916,
POSITIVE,0.999870062,
POSITIVE,0.999439299,
NEGATIVE,0.980763555,
F,,A
POSITIVE,0.999884009,
POSITIVE,0.999835968,
POSITIVE,0.999873042,
POSITIVE,0.999822319,
F,,A
POSITIVE,0.99986136,
POSITIVE,0.985239863,
POSITIVE,0.99865818,
POSITIVE,0.99788326,
POSITIVE,0.999878645,
NEGATIVE,0.988574684,
NEGATIVE,0.999511838,
POSITIVE,0.999880433,
POSITIVE,0.582809448,
POSITIVE,0.999880791,
POSITIVE,0.999175608,
POSITIVE,0.999073267,
POSITIVE,0.999808133,
POSITIVE,0.999860168,
F,,A
POSITIVE,0.999854803,
NEGATIVE,0.999391675,
F,,A
POSITIVE,0.999873281,
POSITIVE,0.99985671,
POSITIVE,0.999860287,
POSITIVE,0.989489973,
NEGATIVE,0.99715662,
POSITIVE,0.999881625,
POSITIVE,0.999876142,
POSITIVE,0.999758661,
NEGATIVE,0.588787317,
POSITIVE,0.999180853,
POSITIVE,0.998918653,
POSITIVE,0.987700582,
F,,A
F,,A
POSITIVE,0.99874723,
NEGATIVE,0.974316061,
POSITIVE,0.999376714,
POSITIVE,0.999855399,
POSITIVE,0.99972564,
POSITIVE,0.999883413,
POSITIVE,0.999297619,
POSITIVE,0.999867082,
POSITIVE,0.942045689,
POSITIVE,0.9706828,
POSITIVE,0.999883056,
POSITIVE,0.998645484,
F,,A
POSITIVE,0.999706805,
POSITIVE,0.973577321,
POSITIVE,0.999847531,
POSITIVE,0.999883175,
NEGATIVE,0.999628663,
POSITIVE,0.99356705,
NEGATIVE,0.986670792,
POSITIVE,0.769640744,
F,,A
F,,A
POSITIVE,0.999884009,
F,,A
POSITIVE,0.998231113,
POSITIVE,0.999691129,
POSITIVE,0.999566376,
POSITIVE,0.99985373,
POSITIVE,0.999693394,
F,,A
POSITIVE,0.999845982,
F,,A
POSITIVE,0.999840736,
POSITIVE,0.999833107,
POSITIVE,0.999515653,
POSITIVE,0.999876261,
POSITIVE,0.999812543,
POSITIVE,0.999874353,
POSITIVE,0.99969542,
POSITIVE,0.999744833,
F,,A
F,,A
POSITIVE,0.999718249,
F,,A
POSITIVE,0.998857617,
POSITIVE,0.998531461,
F,,A
NEGATIVE,0.988997221,
POSITIVE,0.999879003,
POSITIVE,0.997864068,
POSITIVE,0.999796689,
F,,A
POSITIVE,0.999879479,
POSITIVE,0.949399233,
POSITIVE,0.999614835,
F,,A
F,,A
POSITIVE,0.999833226,
NEGATIVE,0.99820447,
F,,A
POSITIVE,0.999878049,
F,,A
POSITIVE,0.99985528,
POSITIVE,0.999794185,
POSITIVE,0.99988544,
F,,A
POSITIVE,0.999755919,
POSITIVE,0.999811232,
POSITIVE,0.999816477,
POSITIVE,0.999887347,
POSITIVE,0.998670697,
POSITIVE,0.999719203,
NEGATIVE,0.991924942,
POSITIVE,0.999869943,
F,,A
POSITIVE,0.9988361,
POSITIVE,0.999821365,
POSITIVE,0.999608934,
POSITIVE,0.999578655,
POSITIVE,0.752089798,
POSITIVE,0.999758542,
F,,A
POSITIVE,0.999865174,
NEGATIVE,0.970825255,
NEGATIVE,0.901840746,
POSITIVE,0.999872088,
POSITIVE,0.704253435,
NEGATIVE,0.994100869,
POSITIVE,0.999853015,
POSITIVE,0.999739826,
POSITIVE,0.998416781,
POSITIVE,0.999212265,
NEGATIVE,0.999738753,
POSITIVE,0.999890089,
POSITIVE,0.999873996,
NEGATIVE,0.995259345,
POSITIVE,0.999823272,
F,,A
POSITIVE,0.99982363,
POSITIVE,0.999871492,
POSITIVE,0.999882817,
POSITIVE,0.999555528,
NEGATIVE,0.844153464,
POSITIVE,0.999872446,
POSITIVE,0.999532938,
POSITIVE,0.999790967,
POSITIVE,0.999845386,
NEGATIVE,0.894892037,
POSITIVE,0.999676108,
POSITIVE,0.999881744,
POSITIVE,0.999726713,
POSITIVE,0.989687264,
NEGATIVE,0.960448623,
POSITIVE,0.99985671,
F,,A
NEGATIVE,0.986845136,
F,,A
POSITIVE,0.998962879,
F,,A
POSITIVE,0.999415874,
POSITIVE,0.999887228,
F,,A
POSITIVE,0.999654174,
POSITIVE,0.999877453,
POSITIVE,0.999846935,
POSITIVE,0.999739349,
POSITIVE,0.999504209,
POSITIVE,0.999884367,
POSITIVE,0.997860491,
POSITIVE,0.999191463,
NEGATIVE,0.923098505,
POSITIVE,0.999876738,
F,,A
POSITIVE,0.997768879,
POSITIVE,0.995256126,
POSITIVE,0.999878645,
POSITIVE,0.999518275,
NEGATIVE,0.866570234,
POSITIVE,0.999860406,
POSITIVE,0.998380899,
POSITIVE,0.999656439,
POSITIVE,0.997422934,
